Nom,Code
 AL KUT           ,EQBC
 AL NAJAF         ,ORNI
 AL QAIM          ,ORAQ
 BAGHDAD INTL     ,ORBI
 BAGHDAD-SIRSENK  ,ORBB
 BALAD            ,ORBD
 BASRAH/MAGAL     ,ORMM
 ERBIL INTL       ,ORER
 MOSUL (IRQ-AFB)  ,ORBM
 QAYYARAH         ,ORQW
 SADDAM(IRQ-AFB/C ,ORBS
 SHAIBAH/BASRAH   ,ORMS
 SULAYMANIYAH     ,ORSU
 TALLIL           ,ORTL
 TIKRIT           ,ORSH
 ALEPPO (CIV/MIL) ,OSAP
 DAMASCUS (CIV/MI ,OSDI
 DEIR ZZOR (CIV/M ,OSDZ
 KAMISHLI         ,OSKL
 LATAKIA          ,OSLK
 PALMYRA (CIV/MIL ,OSPR
 DOHA/AL UDEID AB ,OTBH
 DOHA HAMAD INTL  ,OTHH
 DOHA INTL AIRPOR ,OTBD
 ABBS             ,OYAS
 ADEN INTL        ,OYAA
 ADEN KHORMAKSAR  ,ODAA
 AL-BAYDA         ,OYBI
 AL GHAIDAH       ,OYAG
 AL-GHAIDAH       ,OYGD
 AL-HAZM          ,OYZM
 ATAQ             ,OYAT
 DHAMAR           ,OYDM
 HAJJAH           ,OYHJ
 HODEIDAH         ,OYHD
 IBB              ,OYIB
 KAMARAN ISLAND   ,OYAN
 MARIB            ,OYMB
 MOKHA            ,OYMC
 MOKHA            ,OYMK
 RIYAN            ,OYAR
 RMUKALLA INTL    ,OYRN
 SA'ADA/SADAH     ,OYSH
 SANA'A           ,    
 SANA'A (CIV/MIL) ,OYSN
 SAYUN            ,OYSY
 SOCOTRA ISLAND   ,OYSQ
 TAIZ/GANED       ,OYTZ
 AKTAU KAZAKHSTAN ,UATE
 AKTJUBINSK       ,UATT
 ALMA-ATA         ,UAAA
 ARALSK           ,UATA
 ASTANA KAZAKHSTA ,UACC
 ATYRAU           ,UATG
 BALKHASH         ,UAAH
 BISHKEK/MANAS    ,UAFM
 CELKAR           ,UATR
 CIMKENT          ,UAII
 FRUNZE           ,UAFF
 KARAGANDA        ,UAKK
 KOKSHETAU        ,UACK
 KOSTANAY         ,UAUU
 KZYL-ORDA        ,UAOO
 OSH              ,UAFO
 PAVLODAR         ,UASP
 PETROPAVLOVSK    ,UACP
 SEMIPALATINSK    ,UASS
 TALDY KURGAN     ,UAAT
 TARAZ            ,UADD
 TURKISTAN        ,UAIT
 URALSK           ,UARR
 UST KAMENOGORSK  ,UASK
 UZUNAGAC         ,UAAN
 ZHEZKAZGAN       ,UAKD
 BAKU/BINE ARPT   ,UBBB
 FUZULI           ,UBBF
 GYANDZHA         ,UBBG
 LENKORAN         ,UBBL
 NAKHCHIVAN       ,AZUH
 NAKHCHIVAN       ,UBBN
 QABALA           ,UBBQ
 YEVLAKH          ,UBEE
 ZAKATALY         ,UBBY
 ZANGILAN         ,UBBZ
 MANAS            ,UCFM
 OSH              ,UCFO
 TAMCHY           ,UCFL
 AMBROLAURI       ,UGAM
 BATUMI           ,UGSB
 KOPITNARI        ,UGKO
 MESTIA           ,UGMS
 MUHRANI          ,UGMM
 POTI (PORT)      ,UGSP
 TBILISI/NOVO-AL  ,UGGG
 TBILISI/NOVO-AL  ,UGTB
 SHIRAK           ,UDSG
 SHIRAK           ,UGEL
 YEREVAN/ZAPADNY  ,UGEE
 ZVARTNOTS        ,UDYZ
 ABAKAN           ,UNAA
 ABAKAN           ,UNKA
 ALYKEL           ,UOOO
 AMDERMA          ,ULDD
 ANADYR'          ,UHMA
 ANAPA/VITIAZEVO  ,URKA
 ARHANGELSK       ,ULAA
 ASTRAKHAN        ,URWA
 BARNAUL          ,UNBB
 BASHKORTOSTAN    ,UWUU
 BEGISHEVO        ,UWKE
 BELGOROD         ,UUOB
 BESLAN           ,URMO
 BLAGOVESHCHENSK  ,UHBB
 BODAJBO          ,UIKB
 BOTOVO/CHEREPOVE ,ULWC
 BRATSK/IRKUTSK   ,UIBB
 BRJANSK          ,UUBP
 CHAYBUKHA        ,UHMG
 CHEBOKSARY       ,UWKS
 CHELYABINSK-BALA ,USCC
 CHOKURDAKH       ,UESO
 CITA/KADALA      ,UIAA
 CULMAN/NERIUGRI  ,UELL
 EKATERINBURG     ,    
 EKATERINBURG     ,USSS
 EKIMCAN          ,UHBP
 ELISTA           ,URWI
 GROZNY           ,URMG
 HORINSK          ,UIUH
 IGARKA           ,UOII
 IRKUTSK          ,UIII
 IVANOVO SOUTH    ,UUBI
 IVDEL-IN-SVERDL  ,USSI
 JENISEJSK        ,UNII
 JUZNO-SAHALINSK  ,UHSS
 KALININGRAD      ,UMKK
 KALININ/MIGALOVO ,UUEM
 KAZAN            ,UWKD
 KEMEROVO         ,UNEE
 KHABAROVSK/NOVY  ,UHHH
 KHANTY-MANSIYSK  ,USHH
 KHATANGA         ,UOHH
 KIRENSK          ,UIKK
 KOLPASHEVO-IN-T  ,UNCL
 KOTLAS           ,ULAK
 KOTLAS           ,ULKK
 KRASNODAR        ,URKK
 KRASNOJARSK      ,UNKK
 KRASNOYARSK      ,UNKL
 KUJBYSEV/BEZENCU ,UWWS
 KURSK            ,UUOK
 KURUMOCH         ,UWWW
 LAVRENTIJA       ,UHML
 LIPETSK          ,UUOL
 MAGADAN/NAGAEVO  ,UHMM
 MAGNITOGORSK     ,USCM
 MARKOVO          ,UHMO
 MAYKOP           ,URKM
 MINERALYNE VODY  ,URMM
 MIRNY            ,UERR
 MOSCOW/DOMODEDOV ,UUDD
 MOSCOW/NOVOYE SR ,UUBW
 MOSCOW/SHEREMET' ,UUEE
 MOSCOW/VNUKOVO   ,UUWW
 MURMANSK         ,    
 MURMANSK         ,ULMM
 MYS SCHMIDTA     ,UHMI
 NADYM            ,USMM
 NALCHIK          ,URMN
 NIKOLAEVSK-NA-AM ,UHNN
 NIZHNEVARTOVSK   ,USNN
 NIZHNY NOVGOROD  ,UWGG
 NIZNE-UDINSK     ,UINN
 NOVOKUZNETSK     ,UNCE
 NOVOKUZNETSK     ,UNWW
 NOVOSIBIRSK/TOLM ,UNNN
 NOVYI URENGOI    ,USMU
 OKHA             ,UHSH
 ORENBURG/TSENTRA ,UWOO
 ORSK             ,UWOR
 OSTAFYEVO INTL   ,UUMO
 PENZA (STREAM)   ,UWPP
 PERM/BOLSHOE SAV ,USPP
 PETROPAVLOVSK-KA ,UHPP
 PETROZAVODSK     ,ULPB
 PEVEK            ,UHMP
 PLATOV           ,URRP
 PLOTNIKOVO/TOMSK ,UNTT
 PODKAMENNAYA TU  ,UNKT
 POLYARNY         ,UERP
 PROVIDENJA BAY   ,UHMD
 PSKOV            ,ULOO
 RADUZHNY         ,USNR
 ROSCHINO         ,USTR
 ROSTOV-ON-DON    ,URRR
 RUSSKINSKAJA     ,USRK
 SABETTE          ,USDA
 SALEKHARD        ,USDD
 SARANSK          ,UWPS
 SARATOV/GAGARIN  ,UWSG
 SARATOV/TSENTRAL ,UWSS
 SIMFEROPOL'      ,URFF
 SOTCHI           ,URSS
 STAVROPOL/SHPAKO ,URMT
 ST PETERSBURG    ,ULLI
 SURGUT           ,USRR
 SYKTYVKAR        ,UUYY
 TALLINN          ,ULTT
 TIKSI            ,UEST
 TOLMACHEVO       ,UNNT
 TOT'MA           ,ULWT
 TROICKOE         ,UHHO
 TSENTRALNY/OMSK  ,UNOO
 UGOLNAYA BAY/BE  ,UHMR
 UGRYUMOVO        ,UUBC
 UKHTA            ,UUYH
 ULAN-UDE/MUHINO  ,UIUU
 ULJANOVSK        ,UWLL
 ULYANOVSK        ,UWLW
 USINSK           ,UUYS
 UST-KULOM        ,UUYT
 UST-ORDYNSKIJ    ,UIIO
 UYTASH           ,URML
 VANAVARA         ,UNKI
 VELIKIE LUKI     ,ULOL
 VITIM-IN-YAKUT   ,UIKW
 VLADIVOSTOK      ,UHWW
 VOLGOGRAD/GUMRAK ,URWW
 VOLOGDA          ,ULWW
 VORKUTA          ,UUYW
 VORONEZ          ,UUOO
 YAKUTSK          ,UEEE
 YAROSLAV         ,UUDL
 BORISPOL'/KIEV   ,UKBB
 CHERKASY         ,UKKE
 CHERNOVTSY       ,UKLN
 DNIPROPETROVSK   ,UKDD
 DONETSK          ,UKCC
 GOSTOMEL'        ,UKKM
 HAR'KOV/OSNOVA   ,UKHH
 IVANO-FRANKIVSK  ,UKLI
 KHERSON          ,UKOH
 KIEV             ,    
 KIEV/ZHYLIANY    ,UKKK
 KRIVYY RIH       ,UKDR
 LUHANSK          ,UKCW
 LVIV             ,UKLL
 MARIUPOL INTL    ,UKCM
 MOKRAYA          ,UKDE
 MYKOLAIV         ,UKON
 ODESSA/TSENTRALN ,UKOO
 ROVNO            ,UKLR
 SIMFEROPOL'      ,UKFF
 UZHGOROD         ,UKLU
 VINNITSA         ,UKWW
 LIELVARDE        ,EVGA
 LIEPAJA INTL     ,EVLA
 RIGA AIRPORT     ,EVRA
 RIGA             ,UMRR
 VENTPILS         ,EVVA
 VENTSPILS (HARBO ,UMRW
 BREST            ,UMBB
 GOMEL            ,UMGG
 GRODNO           ,UMMG
 MINSK-IN-MIN     ,UMMM
 MINSK            ,UMMS
 MOGILEV          ,UMOO
 ORSHA            ,UMIO
 UNKNOWN          ,UMLI
 VITEBSK          ,UMII
 ASHGABAT         ,UTAA
 DASHOGUZ         ,UTAT
 DZIZAK           ,UTED
 MARY             ,UTAM
 SHAHRISABZ       ,UTSH
 TAMDY-BULAK      ,UTSM
 TURKMENABAT      ,UTAV
 TURKMENBASHI     ,UTAK
 DUSHANBE         ,UTDD
 KHUDZHAND        ,UTDL
 KOLUB            ,UTDK
 QURGHONTEPPA     ,UTDT
 ANDIZAN          ,UTFA
 NAMANGAN         ,UTFN
 FERGANA          ,UTFF
 NAMANGAN         ,UTKN
 NUKUS/KARAKALPAK ,UTNN
 URGENCH          ,UTNU
 NAVOI            ,UTSA
 BUKHARA          ,UTSB
 KARSHI KHANABAD  ,UTSK
 SAMARKAND        ,UTSS
 TERMEZ           ,UTST
 TASHKENT-VOSTOCH ,UTTP
 TASKENT/YUZNI    ,UTTT
 ANDIZAN          ,UTKA
 FERGANA          ,UTKF
 BAOTOU           ,ZBOW
 BEIHAI           ,ZGBH
 BEIJING/DAXING   ,ZBAD
 BEIJING/PEKING   ,ZBAA
 BOSHANG LINCANG  ,ZPLC
 CHANGCHUN        ,ZYCC
 CHANGSHA/DATUOPU ,ZGCS
 CHANGZHOU        ,ZSCG
 CHAOYANG         ,ZYCY
 CHENGDU          ,ZUUU
 CHENGDU/TIANFU   ,ZUTF
 CHEN-ZHOU        ,    
 CHONGQING/CHUNGK ,ZUCK
 DALIAN/DAIREN/LU ,ZYTL
 DAYONG           ,ZGDY
 FUZHOU           ,ZSFZ
 GAN-ZHOU         ,ZSGZ
 GUANGZHOU/BAIYUN ,ZGGG
 GUILIN           ,ZGKL
 GUIYANG          ,ZUGY
 HAIKOU           ,ZGHK
 HAIKOU           ,ZJHK
 HAMI             ,ZWHM
 HANGZHOU/JIANQIA ,ZSHC
 HARBIN           ,ZYHB
 HEDONG AIRPORT   ,ZLIC
 HEFEI/XINGIAO    ,ZSOF
 HOTAN            ,ZWTN
 HUANGHUA/CHANGSH ,ZGHA
 HUANGYAN         ,ZSLC
 HUHHOT           ,ZBHH
 JILIN/CHANGCHUN  ,ZYJL
 JINAN/TSINAN     ,ZSTN
 JINAN YAOQIANG   ,ZSJN
 JIUQUAN/SUZHOU   ,ZLJQ
 KASHI            ,ZWSH
 KIMCHAEK/SONGJIN ,ZKKC
 KUNMING/WUJIABA  ,ZPPP
 LANZHOU          ,ZLLL
 LHASA            ,    
 LHASA            ,ZULS
 MUDANJIANG-HAILA ,ZYMD
 NANCHANG         ,ZSCN
 NANJING/LUKOU    ,ZSNJ
 NANNING/WUXU     ,ZGNN
 NANTONG          ,ZSNT
 NINGBO/LISHE     ,ZSNB
 ORDOS            ,ZBDS
 PYONGYANG/SUNAN  ,ZKPY
 QINGDAO/TSINGTAO ,ZSQD
 QIQIHAR          ,ZYQQ
 SANYA/FENGHUANG  ,ZJSY
 SHANGHAI/HONGQIA ,ZSSS
 SHANGHAI/PUDONG  ,ZSPD
 SHAN-TOU         ,ZGOW
 SHENYANG/DONGTA  ,ZYYY
 SHENYANG/TAOKIAN ,ZYTX
 SHENZHEN         ,ZGSZ
 TAIYUAN/WUSU     ,ZBYN
 TIANJIN/ZHANGGUI ,ZBTJ
 TUNXI            ,ZSTX
 ULAN-BATOR       ,ZMUB
 ULAANBAATAR      ,ZMCK
 URUM-QI/DIWOPU   ,ZWWW
 WENZHOU          ,ZSWZ
 WONSAN           ,ZKWS
 WUHAN/NANHU      ,ZHHH
 WUYISHAN         ,ZSWY
 WU-ZHOU          ,    
 XIAMEN           ,ZSAM
 XIANYANG         ,ZLXY
 XI'AN            ,ZLSN
 XINING           ,ZLXN
 XI-SHA ISLAND    ,    
 XUZHOU           ,ZSXZ
 YAN AN           ,ZLYA
 YANJI            ,ZYYJ
 YANTAI/PENGLAI   ,ZSYT
 YINING           ,ZWYN
 ZHANJIANG        ,ZGZJ
 ZHENGDING        ,ZBSJ
 ZHENGZHOU        ,ZHCC
 BAI GAN          ,RCMT
 CHIA TUNG        ,RCFS
 CHIAYI TW-AFB    ,RCKU
 CHIHHANG TW-AFB  ,RCQS
 CHINMEM/SHATOU   ,RCBS
 DONGGANG         ,RCMJ
 DONGSHA/PRATAS   ,RCLM
 DONGSHI          ,RCNO
 FENG NIN TW-AFB  ,RCFN
 GREEN ISLAND     ,RCGI
 HENGCHUN         ,RCKW
 HSINCHU TW-AFB   ,RCPO
 HUALIEN AB       ,RCYU
 ILAN             ,RCMS
 KANGSHAN TW-AFB  ,RCAY
 KAOHSIUNG INTL   ,RCKH
 LAN YU           ,RCLY
 MAKUNG AB        ,RCQC
 MAZU             ,RCFG
 PA KUEI/BAKUAI   ,RCUK
 PINGTUNG N AFB   ,RCSQ
 PINGTUNG SOUTH   ,RCDC
 SUNGSHAN/TAIPEI  ,RCSS
 TAICHUNG TW-AFB  ,RCLG
 TAINAN TW-AFB    ,RCNN
 TAIPEI TAOYUAN   ,RCTP
 TAOYUAN AB       ,RCGM
 WUCHIA OBSERVATO ,RCMQ
 AGUNI ISLAND     ,RORA
 AKENO (JASDF)    ,RJOE
 AKITA AIRPORT    ,RJSK
 AMAMI AIRPORT    ,RJKA
 AOMORI AIRPORT   ,RJSA
 ASAHIKAWA AIRPOR ,RJEC
 ASAHIKAWA (JASDF ,RJCA
 ASHIYA (JASDF)   ,RJFA
 ATSUGI NAS (JMSD ,RJTA
 CHICHIJIMA ISLAN ,RJAO
 CHITOSE (JASDF/C ,RJCC
 CHITOSE (JASDF)  ,RJCJ
 CHOFU AIRPORT    ,RJTF
 FUJI (JASDF)     ,RJAT
 FUKUE AIRPORT    ,RJFE
 FUKUI AIRPORT    ,RJNF
 FUKUOKA/ITAZUKE  ,RJFF
 FUKUSHIMA ARPT   ,RJSF
 FUTENMA(US-MCAS) ,ROTM
 GIFU (JASDF)     ,RJNG
 HACHIJOJIMA ISLA ,RJTH
 HACHINOHE (JMSDF ,RJSH
 HAKODATE AIRPORT ,RJCH
 HAMAMATSU (JASDF ,RJNH
 HAMBY AAF/BUCKNE ,ROHF
 HANAMAKI AIRPORT ,RJSI
 HATERUMA         ,RORH
 HIROSHIMANISHI   ,RJBH
 HOFU (JASDF)     ,RJOF
 HYAKURI (JASDF)  ,RJAH
 ICHIKAWA         ,RJAI
 IEJIMA AUX (USAF ,RODE
 IKI AIRPORT (ISL ,RJDB
 IRUMA (JASDF)    ,RJTJ
 ISHIGAKIJIMA ISL ,ROIG
 IWAKUNI MCAS     ,RJOI
 IWAMI            ,RJOW
 IWOJIMA (JMSDF)  ,RJAW
 IZUMO AIRPORT    ,RJOC
 KADENA (USAFB-NA ,RODN
 KAGOSHIMA AIRPOR ,RJFK
 KAMIGOTO         ,RJDK
 KANOYA (JMSDF)   ,RJFY
 KANSAI INTL      ,RJBB
 KASTNER AAF/ZAMA ,RJTR
 KASUMIGAURA (JAS ,RJAK
 KASUMINOME (JASD ,RJSU
 KIKAI ISLAND     ,RJKI
 KISARAZU (JGSDF) ,RJTK
 KITADAITO ISLAND ,RORK
 KITAKYUSHU/KOKUR ,RJFR
 KOBE             ,RJBE
 KOCHI AIRPORT    ,RJOK
 KOMATSU (CIV/JAS ,RJNK
 KOMATSUJIMA (JAS ,RJOP
 KUMAMOTO(CIV/JAS ,RJFT
 KUMEJIMA ISLAND  ,ROKJ
 KUSHIRO AIRPORT  ,RJCK
 KUSHIRO/KENEBETS ,RJCS
 MATSUMOTO AIRPOR ,RJAF
 MATSUSHIMA (JASD ,RJST
 MATSUYAMA AIRPOR ,RJOM
 MEMAMBETSU AIRPO ,RJCM
 METABARU (JASDF) ,RJDM
 MIHO (CIV/JASDF) ,RJOH
 MINAMIDAITOJIMA  ,ROMD
 MINAMITORISHIMA  ,RJAM
 MISAWA(JASDF/AF/ ,RJSM
 MIYAKEJIMA AIRPO ,RJTQ
 MIYAKOJIMA ISLAN ,ROMY
 MIYAZAKI AIRPORT ,RJFM
 MONBETSU AIRPORT ,RJEB
 MURORAN/YAKUMO   ,RJCY
 NAGASAKI(CIV/JMS ,RJFU
 NAGOYA/CHUBU     ,RJGG
 NAGOYA (CIV/JASD ,RJNA
 NAGOYA (CIV/JASD ,RJNN
 NAHA (CIV/JASDF) ,ROAH
 NAKASHIBETSU ARP ,RJCN
 NANKISHIRAHAMA A ,RJBD
 NARITA INTL      ,RJAA
 NEW HIROSHIMA    ,RJOA
 NIIGATA (CIV/JAS ,RJSN
 NOTO             ,RJNW
 NYUTABARU (JASDF ,RJFN
 OBIHIRO AIRPORT  ,RJCB
 ODATE-NOSHIRO    ,RJSR
 OITA AIRPORT     ,RJFO
 OJIKA ISLAND     ,RJDO
 OKAYAMA AIRPORT  ,RJOB
 OKI AIRPORT      ,RJNO
 OKINOERABU/OKIER ,RJKB
 OKUSHIRI ISLAND  ,RJEO
 OMINATO (JASDF)  ,RJSO
 OSAKA INTL/ITAMI ,RJOO
 OSHIMA AIRPORT   ,RJTO
 OZUKI (JMSDF)    ,RJOZ
 REBUN ISLAND     ,RJCR
 RISHIRI ISLAND   ,RJER
 SADO AIRPORT     ,RJSD
 SAGA AIRPORT     ,RJFS
 SAPPORO (JGSDF/C ,RJCO
 SASABO NAS       ,RJFW
 SENDAI AIRPORT   ,RJSS
 SHIMOFUSA (JMSDF ,RJTL
 SHIMOJI-SHIMA IS ,RORS
 SHIZOUKA         ,RJNS
 SHIZUHAMA (JASDF ,RJNY
 SHONAI           ,RJSY
 TACHIKAWA (JASDF ,RJTC
 TAJIMA           ,RJBT
 TAKAMATSU AIRPOR ,RJOT
 TAKAO RADAR      ,TAKA
 TANEGASHIMA AIRP ,RJFG
 TARAMA ISLAND    ,RORT
 TATEYAMA (JMSDF) ,RJTE
 TOKACHI (JGSDF)  ,RJCT
 TOKUNOSHIMA ISLA ,RJKN
 TOKUSHIMA(JMSDF/ ,RJOS
 TOKYO HELIPORT   ,RJTI
 TOKYO INTL AIRPO ,RJTT
" TOKYO, JMA       ",RJTD
 TOTTORI AIRPORT  ,RJOR
 TOYAMA AIRPORT   ,RJNT
 TSUIKI (JASDF)   ,RJFZ
 TSUSHIMA AIRPORT ,RJDT
 UTSUNOMIYA (JGSD ,RJTU
 WAKKANAI AIRPORT ,RJCW
 YAKUSHIMA ISLAND ,RJFC
 YAMAGATA(CIV/JGS ,RJSC
 YAMAGUCHI/UBE AR ,RJDC
 YAO (CIV/JGSDF)  ,RJOY
 YOKOSUKA FWF     ,RJTX
 YOKOTA (JASDF/US ,RJTY
 YONAGUNI AIRPORT ,ROYN
 YORON ISLAND     ,RORY
 ANDONG           ,RKTA
 BUSAN/KIMHAE INT ,RKPK
 CAMP CASEY/TONGD ,RKST
 CAMP PAGE/CHUNCH ,RKNC
 CAMP STANLEY/H-2 ,RKSX
 CAMP WALKER (H-8 ,RKTG
 CHAJANG NI       ,RKSI
 COMMAND POST TAN ,RKSH
 DONGHAE RADAR    ,RKSB
 GWANGJU (KOR-AFB ,RKJJ
 HAE MI           ,RKTP
 HAEMI            ,RKTZ
 HOENGSONG (KOR-A ,RKNH
 JEJU INTL AIRPO  ,RKPC
 JHUNJU (KOR-ARMY ,RKJU
 JINHAE (KOR-ARM  ,RKPE
 JONGJU (KAFB-AR  ,RKTU
 JUNGJU           ,RKTV
 JUNG WON (ROK-AB ,RKTI
 KANGNUNG (KOR-AF ,RKNN
 KEO JIN          ,RKNO
 KOON-NI RANGE    ,RKSN
 KOTAR RANGE      ,RKNR
 KUNSAN (US/KOR-A ,RKJK
 MAESANRI         ,RKSD
 MANGILSAN (KOR-A ,RKTM
 MOKPO (KOR-NAVY) ,RKJM
 MOSULPO (KOR-AFB ,RKPM
 MUAN INTL        ,RKJB
 NIGHTMARE RANGE  ,RKXX
 OSAN (US/KOR-AFB ,RKSO
 PAEKADO          ,RKTB
 PAENGNYONGDO BEA ,RKSE
 PAENGNYONGDO (KA ,RKSP
 POHANG (KOR-NAVY ,RKTH
 PYONGTAEK (A-511 ,RKSG
 PYORIPSAN        ,RKSV
 SACHON (KOR-AFB) ,RKPS
 SANGJU           ,RKTS
 SEOUL CITY       ,RKSL
 SEOUL EAST(KOR-A ,RKSM
 SEOUL/KIMPO INTL ,RKSS
 SEOUL (KOR-AF HQ ,RKSF
 SOKCHO AIRPORT   ,RKND
 SONGMU (KOR-AFB) ,RKTE
 SUWON (US/KOR-AF ,RKSW
 SV RI SAN        ,RKSC
 TAEGU ACC (KOR-A ,RKTT
 TAEGU (US/KOR-AF ,RKTN
 TAEJON (KOR-AFB) ,RKTD
 TAEJON           ,RKTF
 TAESONG-SAN      ,RKSJ
 ULJIN            ,RKTL
 ULSAN            ,RKPU
 WHANG RYEONG     ,RKNF
 WONJU            ,RKNW
 WOONG CHEON      ,RKTW
 YANGGU (G-404)   ,RK13
 YANGYANG INTL    ,RKNY
 YECHON (KOR-AFB) ,RKTY
 YEOJU RANGE      ,RKSU
 YEONPYEUNGDO     ,RKSQ
 YONGSAN/H-208 HP ,RKSY
 YOSU AIRPORT     ,RKJY
 ALABAT ISLAND    ,RPXT
 ANGELES/PAMPANGA ,RPLC
 APARRI/LUZON ISL ,RPUA
 BACOLOD/NEGROS I ,RPVB
 BAGUIO/LUZON ISL ,RPUB
 BALER/LUZON ISLA ,RPUR
 BASCO/BATAN ISLA ,RPUO
 BISLIG/MINDANAO  ,RPWZ
 BUTUAN/MINDANAO  ,RPWE
 CAGAYAN DE ORO   ,RPML
 CAGAYAN DE ORO   ,RPWL
 CALAPAN/MINDORO  ,RPUK
 CALBAYOG/SAMAR I ,RPVC
 CATARMAN/SAMAR I ,RPVF
 CLARK AFB/LUZON  ,RPMK
 COTABATO/MINDANA ,RPWC
 CROW VALLEY GNRY ,RPXC
 DAET/LUZON ISLAN ,RPUD
 DAVAO/FRANCISCO  ,RPMD
 DIPOLOG/MINDANAO ,RPWG
 DUMAGUETE/NEGROS ,RPVD
 GENERAL SANTOS   ,RPWB
 GEN SANTOS       ,RPMR
 GUIUAN/SAMAR ISL ,RPVG
 IBA/LUZON ISLAND ,RPUI
 ILIGAN/MINDANAO  ,RPWX
 ILOILO/PANAY ISL ,RPVI
 JOLO ISLAND      ,RPWJ
 KALIBO/PANAY ISL ,RPVK
 LAOAG INTL(PH-AR ,RPLI
 LEGAZPI/LUZON IS ,RPMP
 MACTAN-CEBU      ,RPVM
 MACTAN INTL(CIV/ ,RPMT
 MALABANG/MINDANA ,RPWM
 MALAYBALAY/MINDA ,RPWY
 MAMBURAO/MINDORO ,RPUM
 MARINDUQUE ISLAN ,RPUW
 MASBATE          ,RPVJ
 NAGA/LUZON ISLAN ,RPUN
 NINOY AQUINO INT ,RPLL
 OLONGAPO/SUBIC   ,RPLB
 OZAMIS/MINDANAO  ,RPWI
 PAGADIAN/MINDANA ,RPWP
 PUERTO PRINCESA  ,RPVP
 ROXAS/PANAY ISLA ,RPVR
 SANGLEY POINT AB ,RPMS
 SAN JOSE/MINDORO ,RPUH
 SURIGAO/MINDANAO ,RPWS
 TACLOBAN/LEYTE I ,RPVA
 TAGBILARAN/BOHOL ,RPVT
 TANDAG/MINDANAO  ,RPWW
 TUGUEGARAO/LUZON ,RPUT
 VIGAN/LUZON ISLA ,RPUQ
 VIRAC/CATANDUANE ,RPUV
 ZAMBOANGA (CIV/A ,RPMZ
 AGARTALA         ,VEAT
 AGATTI           ,VOAT
 AGRA (IN-AFB)    ,VIAG
 AHMADABAD        ,VAAH
 AKOLA AIRPORT    ,VAAK
 ARKONAM          ,VOAR
 ALIGARH          ,VIAH
 ALLAHABAD (IN-AF ,VIAL
 ALLAHABAD        ,VEAB
 ALONG            ,VEAN
 AMRITSAR         ,VIAR
 AURANGABAD AIRPO ,VAAU
 BAGHDOGRA (IN-AF ,VEBD
 BANGALORE ARP    ,VOBG
 BAREILLY (IN-AFB ,VIBY
 BELGAUM/SAMBRA   ,VABM
 BELGAUM          ,VOBM
 BELLARY          ,VOBI
 BENGALURU        ,VOBL
 BHATINDA         ,VIBT
 BHAUNAGAR        ,VABV
 BHOPAL/BAIRAGARH ,VABP
 BHUBANESWAR      ,VEBS
 BHUJ-RUDRAMATA(A ,VABJ
 BILASPUR         ,VABI
 BILASPUR         ,VEBU
 BOMBAY/JUHU      ,VAJJ
 BOMBAY/SANTACRUZ ,VABB
 CALCUTTA/DUM DUM ,VECC
 CALICUT          ,VOCL
 CAMPBELL BAY     ,VOBX
 CAR NICOBAR(IN-A ,VECX
 CHANDIGARH       ,VICG
 COCHIN (IN-NAVY) ,VOCC
 COCHIN INTL      ,VOCI
 COIMBATORE/PEELA ,VOCB
 COOCH BEHAR      ,VECO
 CUDDAPAH         ,VOCP
 DAPORIJO         ,VEDZ
 DEHRADUN         ,VIDN
 DELHI/SAFDARJUNG ,VIDD
 DEOGHAR          ,VEDO
 DIBRUGARH/MOHANB ,VEMN
 DIMAPUR          ,VEMR
 DIU              ,VADU
 FURSATGANJ       ,VERB
 GAUHATI (IN-AFB) ,VEGT
 GAYA             ,VEGY
 GOA/DABOLIM (NAV ,VAGO
 GOA              ,VOGO
 GORAKHPUR (IN-AF ,VEGK
 GULBARGA         ,VOGB
 GWALIOR (IN-AFB) ,VIGR
 HISSAR           ,VIHR
 HUBLI            ,VOHB
 HYDERABAD (CIV/M ,VOHY
 IMPHAL/TULIHAL   ,VEIM
 INDIRA GANDHI/DE ,VIDP
 INDORE           ,VAID
 JABALPUR         ,VAJB
 JAGDALPUR        ,VEJR
 JAIPUR/SANGANER  ,VIJP
 JAISALMER        ,VIJR
 JALGAON          ,VAJL
 JAMMU            ,VIJU
 JAMNAGAR (IN-AFB ,VAJM
 JAMSHEDPUR(PRIVA ,VEJS
 JHANSI           ,VIJN
 JHARSUGUDA       ,VEJH
 JINDAL VIJAYANAG ,VOJV
 JODHPUR (IN-AFB) ,VIJO
 JORHAT           ,VEJT
 KANDLA AERODROME ,VAKE
 KANGRA           ,VIGG
 KANNUR           ,VOKN
 KANPUR/CHAKERI(A ,VICX
 KANPUR           ,VIKA
 KAZI NAJRUL      ,VEDG
 KESHOD           ,VAKS
 KHAJURAHO        ,VEKO
 KHANDWA          ,VAKD
 KISHANGARH       ,VIKG
 KOLHAPUR         ,VAKP
 KOTA             ,VIKO
 KULLU            ,VIBR
 KURNOOL          ,VOKU
 KUSHINAGAR       ,VEKI
 LATUR            ,VOLT
 LEH KUSHOK       ,VILH
 LENGPUI          ,VELP
 LUCKNOW/AMAUSI   ,VILK
 LUDHIANA         ,VILD
 MADRAS/CHENNAI   ,VOMM
 MADURAI          ,VOMD
 MALDA            ,VEMH
